,position,name,country,worth,image
1720,1669,Chi Yufeng,China,1400.0,https://specials-images.forbesimg.com/imageserve/5a7c866da7ea4316901301c5/416x416.jpg?background=000000&cropX1=2189&cropX2=5760&cropY1=247&cropY2=3816
1721,1670,Chua Thian Poh,Singapore,1400.0,https://specials-images.forbesimg.com/imageserve/596e7c9aa7ea433081d24d7e/416x416.jpg?background=000000&cropX1=6&cropX2=1206&cropY1=60&cropY2=1260
1722,1671,Chung Yong-Jin,South Korea,1400.0,https://specials-images.forbesimg.com/imageserve/5b15b0e04bbe6f74868b91e2/416x416.jpg?background=000000&cropX1=3&cropX2=1094&cropY1=6&cropY2=1097
1723,1672,Ciputra,Indonesia,1400.0,https://specials-images.forbesimg.com/imageserve/5a7f6c48a7ea431690132cbe/416x416.jpg?background=000000&cropX1=274&cropX2=2432&cropY1=141&cropY2=2297
1724,1673,Alberto Cortina,Spain,1400.0,https://specials-images.forbesimg.com/imageserve/58dac21b31358e58f079d300/416x416.jpg?background=000000&cropX1=0&cropX2=437&cropY1=79&cropY2=516
1725,1674,"Robert Coyiuto, Jr.",Philippines,1400.0,https://specials-images.forbesimg.com/imageserve/55d64adae4b0ffa7afe405d7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
1726,1675,Maria Del Pino y Calvo-Sotelo,Spain,1400.0,https://specials-images.forbesimg.com/imageserve/e16f32e7a5efbd4ac1b94e727f0b236f/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=0&cropY2=743
1727,1676,K. Dinesh,India,1400.0,https://specials-images.forbesimg.com/imageserve/5a7f26fc4bbe6f2652f52ea1/416x416.jpg?background=000000&cropX1=658&cropX2=3247&cropY1=0&cropY2=2586
1728,1677,Du Weimin,China,1400.0,https://specials-images.forbesimg.com/imageserve/5a7f26fc4bbe6f2652f52ea1/416x416.jpg?background=000000&cropX1=658&cropX2=3247&cropY1=0&cropY2=2586
1729,1678,John Edson,United States,1400.0,https://specials-images.forbesimg.com/imageserve/5a90876c31358e79a28a1e2d/416x416.jpg?background=000000&cropX1=509&cropX2=1828&cropY1=155&cropY2=1474
1730,1679,David Einhorn,United States,1400.0,https://specials-images.forbesimg.com/imageserve/5a907d4a4bbe6f0fa82666a5/416x416.jpg?background=000000&cropX1=817&cropX2=2143&cropY1=29&cropY2=1354
1731,1680,Bob Ell,Australia,1400.0,https://specials-images.forbesimg.com/imageserve/6ba47ffb154fe985d9e2b4c505adf7a7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=292&cropY2=1036
1732,1681,Gary Fegel,Switzerland,1400.0,https://specials-images.forbesimg.com/imageserve/55006594e4b095aa68c82ad0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=11&cropY2=755
1733,1682,Victor Fung,United States,1400.0,https://specials-images.forbesimg.com/imageserve/55fb1c87e4b0ffa7afe4b5ef/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=282&cropY2=1026
1734,1683,William Fung,Hong Kong,1400.0,https://specials-images.forbesimg.com/imageserve/589f7049a7ea431f32194c0a/416x416.jpg?background=000000&cropX1=108&cropX2=630&cropY1=309&cropY2=831
1735,1684,Alan Gerry,United States,1400.0,https://specials-images.forbesimg.com/imageserve/e520ca6f0acfc9c577cccce57d14dddf/416x416.jpg?background=000000&cropX1=0&cropX2=2336&cropY1=275&cropY2=2613
1736,1685,Balkrishan Goenka,India,1400.0,https://specials-images.forbesimg.com/imageserve/55f8ca6be4b0ffa7afe49fbf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=2&cropY2=745
1737,1686,Polys Haji-Ioannou,Cyprus,1400.0,https://specials-images.forbesimg.com/imageserve/55f8ca6be4b0ffa7afe49fbf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=2&cropY2=745
1738,1687,Mehmet Hattat,Turkey,1400.0,https://specials-images.forbesimg.com/imageserve/6a5d969225b243a7b1ff472d30df6cff/416x416.jpg?background=000000&cropX1=69&cropX2=660&cropY1=169&cropY2=760
1739,1688,J. Tomilson Hill,United States,1400.0,https://specials-images.forbesimg.com/imageserve/5a908f074bbe6f0fa82668a3/416x416.jpg?background=000000&cropX1=1033&cropX2=1968&cropY1=144&cropY2=1080
1740,1689,Eduardo Hochschild,Peru,1400.0,https://specials-images.forbesimg.com/imageserve/58a249324bbe6f0e5586b966/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=32&cropY2=776
1741,1690,Hoi Kin Hong,Macau,1400.0,https://specials-images.forbesimg.com/imageserve/58a249324bbe6f0e5586b966/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=32&cropY2=776
1742,1691,Hur Young-In,South Korea,1400.0,https://specials-images.forbesimg.com/imageserve/58f8e36231358e58f07a994b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=90&cropY2=833
1743,1692,George Joseph,United States,1400.0,https://specials-images.forbesimg.com/imageserve/f8b168c4a7bfccd92602385364f691b7/416x416.jpg?background=000000&cropX1=106&cropX2=641&cropY1=68&cropY2=603
1744,1693,Ronald Joyce,Canada,1400.0,https://specials-images.forbesimg.com/imageserve/0db819f7289a271d3db827cc74b82440/416x416.jpg?background=000000&cropX1=56&cropX2=539&cropY1=155&cropY2=638
1745,1694,T.S. Kalyanaraman,India,1400.0,https://specials-images.forbesimg.com/imageserve/eddd809b5b22eb4f427650c5fdfe7542/416x416.jpg?background=000000&cropX1=32&cropX2=705&cropY1=122&cropY2=796
1746,1695,Nimesh Kampani,India,1400.0,https://specials-images.forbesimg.com/imageserve/5a7f3d1c31358e4955ad1a6b/416x416.jpg?background=000000&cropX1=990&cropX2=2364&cropY1=46&cropY2=1420
1747,1696,Eugene Kaspersky,Russia,1400.0,https://specials-images.forbesimg.com/imageserve/5a80a3e131358e4955ad2ac7/416x416.jpg?background=000000&cropX1=521&cropX2=3119&cropY1=1171&cropY2=3771
1748,1697,Viktor Kharitonin,Russia,1400.0,https://specials-images.forbesimg.com/imageserve/5a80c7da31358e4955ad2c92/416x416.jpg?background=000000&cropX1=407&cropX2=1611&cropY1=274&cropY2=1479
1749,1698,Pyotr Kondrashev,Russia,1400.0,https://specials-images.forbesimg.com/imageserve/58a26ad4a7ea431f3219745b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792
1750,1699,Yuri Kovalchuk,Russia,1400.0,https://specials-images.forbesimg.com/imageserve/c4c9576de7cabcb986363f5b2963c9e5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771
1751,1700,Kagemasa Kozuki,Japan,1400.0,https://specials-images.forbesimg.com/imageserve/551ad3a9e4b0ffa93fd2676a/416x416.jpg?background=000000&cropX1=29&cropX2=738&cropY1=31&cropY2=740
1752,1701,Michael Krasny,United States,1400.0,https://specials-images.forbesimg.com/imageserve/066ddf8d15e970b7c5b17d2962ac0b16/416x416.jpg?background=000000&cropX1=0&cropX2=788&cropY1=27&cropY2=815
1753,1702,James Leininger,United States,1400.0,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775
1754,1703,Li Guoqiang,China,1400.0,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775
1755,1704,Li Liangbin,China,1400.0,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775
1756,1705,Liu Ko-chen,Taiwan,1400.0,https://specials-images.forbesimg.com/imageserve/594c19bb4bbe6f18d786e76c/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=69&cropY2=810
1757,1706,Anatoly Lomakin,Russia,1400.0,https://specials-images.forbesimg.com/imageserve/591833ed1fba28af6faa0f802f51940a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791
1758,1707,Ma Hong,China,1400.0,https://specials-images.forbesimg.com/imageserve/591833ed1fba28af6faa0f802f51940a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791
1759,1708,Gary Magness,United States,1400.0,https://specials-images.forbesimg.com/imageserve/5a908db831358e79a28a1ed8/416x416.jpg?background=000000&cropX1=480&cropX2=1667&cropY1=120&cropY2=1308
1760,1709,Youssef Mansour,Egypt,1400.0,https://specials-images.forbesimg.com/imageserve/72835a43efc192956271eb1c1b055490/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794
1761,1710,Strive Masiyiwa,Zimbabwe,1400.0,https://specials-images.forbesimg.com/imageserve/5a81377731358e4955ad31f4/416x416.jpg?background=000000&cropX1=1074&cropX2=3674&cropY1=63&cropY2=2661
1762,1711,Dariusz Milek,Poland,1400.0,https://specials-images.forbesimg.com/imageserve/5a81377731358e4955ad31f4/416x416.jpg?background=000000&cropX1=1074&cropX2=3674&cropY1=63&cropY2=2661
1763,1712,Nan Cunhui,China,1400.0,https://specials-images.forbesimg.com/imageserve/56290bf2e4b0ffa7afe625bf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=377&cropY2=1120
1764,1713,Dinesh Nandwana,India,1400.0,https://specials-images.forbesimg.com/imageserve/5a7f1b6b31358e4955ad186c/416x416.jpg?background=000000&cropX1=7&cropX2=2978&cropY1=156&cropY2=3129
1765,1714,Oei Hong Leong,Singapore,1400.0,https://specials-images.forbesimg.com/imageserve/57a0c36b4bbe6f11ca506817/416x416.jpg?background=000000&cropX1=0&cropX2=686&cropY1=2&cropY2=688
1766,1715,Rubens Ometto Silveira Mello,Brazil,1400.0,https://specials-images.forbesimg.com/imageserve/5a7b99144bbe6f2652f4f1ec/416x416.jpg?background=000000&cropX1=2137&cropX2=5492&cropY1=24&cropY2=3377
1767,1716,Ou Xueming,China,1400.0,https://specials-images.forbesimg.com/imageserve/5a7b99144bbe6f2652f4f1ec/416x416.jpg?background=000000&cropX1=2137&cropX2=5492&cropY1=24&cropY2=3377
1768,1717,Markus Persson,Sweden,1400.0,https://specials-images.forbesimg.com/imageserve/5a8120c84bbe6f2652f545eb/416x416.jpg?background=000000&cropX1=3&cropX2=1344&cropY1=9&cropY2=1349
1769,1718,Victor Pinchuk,Ukraine,1400.0,https://specials-images.forbesimg.com/imageserve/5a814f004bbe6f2652f54790/416x416.jpg?background=000000&cropX1=17&cropX2=2820&cropY1=120&cropY2=2926
1770,1719,Alberto Prada,Italy,1400.0,https://specials-images.forbesimg.com/imageserve/5a814f004bbe6f2652f54790/416x416.jpg?background=000000&cropX1=17&cropX2=2820&cropY1=120&cropY2=2926
1771,1720,Marina Prada,Italy,1400.0,https://specials-images.forbesimg.com/imageserve/5a7f97da31358e4955ad1e5c/416x416.jpg?background=000000&cropX1=131&cropX2=1695&cropY1=72&cropY2=1636
1772,1721,Forrest Preston,United States,1400.0,https://specials-images.forbesimg.com/imageserve/580f60ee31358e2383160e88/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=100&cropY2=844
1773,1722,Jerry Reinsdorf,United States,1400.0,https://specials-images.forbesimg.com/imageserve/5a908704a7ea434a0c2720b7/416x416.jpg?background=000000&cropX1=1183&cropX2=2387&cropY1=725&cropY2=1930
1774,1723,Fernando Roig,Spain,1400.0,https://specials-images.forbesimg.com/imageserve/5a810d5b4bbe6f2652f54498/416x416.jpg?background=000000&cropX1=297&cropX2=1859&cropY1=173&cropY2=1734
1775,1724,Subhash Runwal,India,1400.0,https://specials-images.forbesimg.com/imageserve/b6a4b0d26940920c26d510c6ec17bbf6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=108&cropY2=852
1776,1725,Yoshiyuki Sankai,Japan,1400.0,https://specials-images.forbesimg.com/imageserve/5ac25818a7ea432fbc1dc9bf/416x416.jpg?background=000000&cropX1=1291&cropX2=2908&cropY1=1051&cropY2=2667
1777,1726,Kirill Shamalov,Russia,1400.0,https://specials-images.forbesimg.com/imageserve/5a80a9b54bbe6f2652f53e96/416x416.jpg?background=000000&cropX1=769&cropX2=3201&cropY1=0&cropY2=2432
1778,1727,Shin Dong-Bin,South Korea,1400.0,https://specials-images.forbesimg.com/imageserve/5b15b3cba7ea436b547f617f/416x416.jpg?background=000000&cropX1=265&cropX2=1438&cropY1=0&cropY2=1172
1779,1728,Evgeny (Eugene) Shvidler,United States,1400.0,https://specials-images.forbesimg.com/imageserve/56d0cda7e4b0c144a7f65cb5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792
1780,1729,Jasminder Singh,United Kingdom,1400.0,https://specials-images.forbesimg.com/imageserve/8fb4b0d6a42a8185e60bd39594b5f2e6/416x416.jpg?background=000000&cropX1=143&cropX2=676&cropY1=8&cropY2=541
1781,1730,Martua Sitorus,Indonesia,1400.0,https://specials-images.forbesimg.com/imageserve/5834b29931358e698ada7d4b/416x416.jpg?background=000000&cropX1=50&cropX2=668&cropY1=53&cropY2=672
1782,1731,Peter Sperling,United States,1400.0,https://specials-images.forbesimg.com/imageserve/91f3da758eeea38c95c76fe1260352d0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744
1783,1732,Jerzy Starak,Poland,1400.0,https://specials-images.forbesimg.com/imageserve/5a8715d131358e4955ada12a/416x416.jpg?background=000000&cropX1=125&cropX2=1118&cropY1=139&cropY2=1133
1784,1733,Manny Stul,Australia,1400.0,https://specials-images.forbesimg.com/imageserve/58af90e5a7ea431f321a124b/416x416.jpg?background=000000&cropX1=196&cropX2=486&cropY1=340&cropY2=630
1785,1734,Su Rubo,China,1400.0,https://specials-images.forbesimg.com/imageserve/58af90e5a7ea431f321a124b/416x416.jpg?background=000000&cropX1=196&cropX2=486&cropY1=340&cropY2=630
1786,1735,Fuat Tosyali,Turkey,1400.0,https://specials-images.forbesimg.com/imageserve/58af90e5a7ea431f321a124b/416x416.jpg?background=000000&cropX1=196&cropX2=486&cropY1=340&cropY2=630
1787,1736,Kenny Troutt,United States,1400.0,https://specials-images.forbesimg.com/imageserve/b491c82df35b9f005aeda31736537e21/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=98&cropY2=842
1788,1737,Rufino Vigil Gonzalez,Mexico,1400.0,https://specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854
1789,1738,Wang Jianfeng,China,1400.0,https://specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854
1790,1739,Wang Jing,China,1400.0,https://specials-images.forbesimg.com/imageserve/58864f9c5ce6b0e1785051fdc8c26f09/416x416.jpg?background=000000&cropX1=6&cropX2=740&cropY1=153&cropY2=888
1791,1740,Wang Qunbin,China,1400.0,https://specials-images.forbesimg.com/imageserve/5a7cf9434bbe6f2652f510e6/416x416.jpg?background=000000&cropX1=1931&cropX2=3868&cropY1=662&cropY2=2598
1792,1741,Dan Wilks,United States,1400.0,https://specials-images.forbesimg.com/imageserve/8fc970638be98f55b64ae148840cddad/416x416.jpg?background=000000&cropX1=106&cropX2=726&cropY1=48&cropY2=668
1793,1742,Farris Wilks,United States,1400.0,https://specials-images.forbesimg.com/imageserve/5a871699a7ea43169013aedf/416x416.jpg?background=000000&cropX1=74&cropX2=547&cropY1=85&cropY2=559
1794,1743,Thomas Wu,Taiwan,1400.0,https://specials-images.forbesimg.com/imageserve/57769e7931358e0aa22dc537/416x416.jpg?background=000000&cropX1=90&cropX2=613&cropY1=56&cropY2=580
1795,1744,Yi Zheng,China,1400.0,https://specials-images.forbesimg.com/imageserve/57769e7931358e0aa22dc537/416x416.jpg?background=000000&cropX1=90&cropX2=613&cropY1=56&cropY2=580
1796,1745,Yuan Fugen,China,1400.0,https://specials-images.forbesimg.com/imageserve/57769e7931358e0aa22dc537/416x416.jpg?background=000000&cropX1=90&cropX2=613&cropY1=56&cropY2=580
1797,1746,"Richard Yuengling, Jr.",United States,1400.0,https://specials-images.forbesimg.com/imageserve/5a908941a7ea434a0c2720de/416x416.jpg?background=000000&cropX1=817&cropX2=3140&cropY1=1101&cropY2=3423
1798,1747,Gavril Yushvaev,Russia,1400.0,https://specials-images.forbesimg.com/imageserve/5a80a54fa7ea431690133afd/416x416.jpg?background=000000&cropX1=31&cropX2=790&cropY1=43&cropY2=801
1799,1748,Zeng Kaitian,China,1400.0,https://specials-images.forbesimg.com/imageserve/5a80a54fa7ea431690133afd/416x416.jpg?background=000000&cropX1=31&cropX2=790&cropY1=43&cropY2=801
1800,1749,Zhang Wanzhen,China,1400.0,https://specials-images.forbesimg.com/imageserve/5a80a54fa7ea431690133afd/416x416.jpg?background=000000&cropX1=31&cropX2=790&cropY1=43&cropY2=801
1801,1750,Zhang Yubai,China,1400.0,https://specials-images.forbesimg.com/imageserve/5a8dfe6a4bbe6f2652f62d58/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=44&cropY2=764
1802,1751,Changpeng Zhao,China,1400.0,https://specials-images.forbesimg.com/imageserve/5a7d26554bbe6f2652f51297/416x416.jpg?background=000000&cropX1=789&cropX2=3360&cropY1=97&cropY2=2670
1803,1752,Zhou Yifeng,China,1400.0,https://specials-images.forbesimg.com/imageserve/5a7d26554bbe6f2652f51297/416x416.jpg?background=000000&cropX1=789&cropX2=3360&cropY1=97&cropY2=2670
1804,1753,Zhou Yongli,China,1400.0,https://specials-images.forbesimg.com/imageserve/589f2ffda7ea431f321947f2/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=5&cropY2=746
1805,1754,Zhu Wenchen,China,1400.0,https://specials-images.forbesimg.com/imageserve/2ab35b49b2ece993fb88ee046c098dea/416x416.jpg?background=000000&cropX1=42&cropX2=744&cropY1=44&cropY2=747
1806,1755,Ahmet Nazif Zorlu,Turkey,1400.0,https://specials-images.forbesimg.com/imageserve/5a8144134bbe6f2652f54724/416x416.jpg?background=000000&cropX1=156&cropX2=1407&cropY1=79&cropY2=1329
1807,1756,Len Ainsworth,Australia,1300.0,https://specials-images.forbesimg.com/imageserve/59f74a37a7ea436b47b48aab/416x416.jpg?background=000000&cropX1=2&cropX2=1173&cropY1=73&cropY2=1245
1808,1757,Edmund Ansin,United States,1300.0,https://specials-images.forbesimg.com/imageserve/59f74a37a7ea436b47b48aab/416x416.jpg?background=000000&cropX1=2&cropX2=1173&cropY1=73&cropY2=1245
1809,1758,Markus Blocher,Switzerland,1300.0,https://specials-images.forbesimg.com/imageserve/58a65e8b4bbe6f0e55870188/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=87&cropY2=828
1810,1759,Leonid Boguslavsky,Russia,1300.0,https://specials-images.forbesimg.com/imageserve/5a80aa4f31358e4955ad2b70/416x416.jpg?background=000000&cropX1=321&cropX2=2425&cropY1=9&cropY2=2111
1811,1760,Jorge Horacio Brito,Argentina,1300.0,https://specials-images.forbesimg.com/imageserve/5a7a2f9c31358e4955acc4c7/416x416.jpg?background=000000&cropX1=886&cropX2=3543&cropY1=11&cropY2=2667
1812,1761,Saket Burman,United Kingdom,1300.0,https://specials-images.forbesimg.com/imageserve/58a0dd82a7ea431f32195ac2/416x416.jpg?background=000000&cropX1=114&cropX2=674&cropY1=50&cropY2=611
1813,1762,Steve Case,United States,1300.0,https://specials-images.forbesimg.com/imageserve/5a908ff631358e79a28a1f18/416x416.jpg?background=000000&cropX1=26&cropX2=2250&cropY1=77&cropY2=2300
1814,1763,Jeffrey Cheah,Malaysia,1300.0,https://specials-images.forbesimg.com/imageserve/e727535940097f26824747f5e1551e37/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746
1815,1764,Bruce Cheng,Taiwan,1300.0,https://specials-images.forbesimg.com/imageserve/d304679d94328b2f0da6abd0111eaead/416x416.jpg?background=000000&cropX1=2&cropX2=717&cropY1=63&cropY2=778
1816,1765,Cheng Xianfeng,China,1300.0,https://specials-images.forbesimg.com/imageserve/d304679d94328b2f0da6abd0111eaead/416x416.jpg?background=000000&cropX1=2&cropX2=717&cropY1=63&cropY2=778
1817,1766,Ivan Chrenko,Slovakia,1300.0,https://specials-images.forbesimg.com/imageserve/d304679d94328b2f0da6abd0111eaead/416x416.jpg?background=000000&cropX1=2&cropX2=717&cropY1=63&cropY2=778
1818,1767,Eduardo Cojuangco,Philippines,1300.0,https://specials-images.forbesimg.com/imageserve/599b5f4431358e60d77698a8/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416
1819,1768,Brunello Cucinelli,Italy,1300.0,https://specials-images.forbesimg.com/imageserve/5a7f84d24bbe6f2652f53304/416x416.jpg?background=000000&cropX1=727&cropX2=3986&cropY1=7&cropY2=3264
1820,1769,Darwin Deason,United States,1300.0,https:http://specials-images.forbesimg.com/imageserve/5c6d108aa0562eb2d1cc12c2f9b4a345/416x416.jpg?background=000000&cropX1=203&cropX2=1035&cropY1=0&cropY2=833
1821,1770,Andrea Della Valle,Italy,1300.0,https://specials-images.forbesimg.com/imageserve/5a7f82544bbe6f2652f532d7/416x416.jpg?background=000000&cropX1=0&cropX2=2158&cropY1=13&cropY2=2173
1822,1771,Jamie Dimon,United States,1300.0,https://specials-images.forbesimg.com/imageserve/5a8d91b5a7ea43169014023a/416x416.jpg?background=000000&cropX1=743&cropX2=3217&cropY1=194&cropY2=2667
1823,1772,Charles Dunstone,United Kingdom,1300.0,https://specials-images.forbesimg.com/imageserve/5a8155e131358e4955ad335a/416x416.jpg?background=000000&cropX1=946&cropX2=4715&cropY1=8&cropY2=3781
1824,1773,Bruce Flatt,Canada,1300.0,https://specials-images.forbesimg.com/imageserve/5a7ba2fa31358e4955ace091/416x416.jpg?background=000000&cropX1=248&cropX2=1918&cropY1=127&cropY2=1798
1825,1774,Fu Meicheng,China,1300.0,https://specials-images.forbesimg.com/imageserve/c117a242f07351ebadec8a87798f7239/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=89&cropY2=832
1826,1775,Soichiro Fukutake,Japan,1300.0,https://specials-images.forbesimg.com/imageserve/5ac2576ba7ea432fbc1dc9a5/416x416.jpg?background=000000&cropX1=4&cropX2=2258&cropY1=9&cropY2=2262
1827,1776,Don Gao,China,1300.0,https://specials-images.forbesimg.com/imageserve/5a971fefa7ea434a0c279871/416x416.jpg?background=000000&cropX1=80&cropX2=858&cropY1=571&cropY2=1348
1828,1777,Gao Yunfeng,China,1300.0,https://specials-images.forbesimg.com/imageserve/5a8df770a7ea431690141002/416x416.jpg?background=000000&cropX1=187&cropX2=1715&cropY1=102&cropY2=1630
1829,1778,Anne Gittinger,United States,1300.0,https://specials-images.forbesimg.com/imageserve/5a8df770a7ea431690141002/416x416.jpg?background=000000&cropX1=187&cropX2=1715&cropY1=102&cropY2=1630
1830,1779,Clelia Haji-Ioannou,Cyprus,1300.0,https://specials-images.forbesimg.com/imageserve/5a8df770a7ea431690141002/416x416.jpg?background=000000&cropX1=187&cropX2=1715&cropY1=102&cropY2=1630
1831,1780,John Hancock,Australia,1300.0,https://specials-images.forbesimg.com/imageserve/5a7a58834bbe6f2652f4d5f8/416x416.jpg?background=000000&cropX1=1719&cropX2=3114&cropY1=133&cropY2=1529
1832,1781,Ronnen Harary,Canada,1300.0,https://specials-images.forbesimg.com/imageserve/5a9829814bbe6f0fa8270623/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=177&cropY2=1378
1833,1782,Ayman Hariri,Lebanon,1300.0,https://specials-images.forbesimg.com/imageserve/5a7fc0cca7ea4316901330fe/416x416.jpg?background=000000&cropX1=704&cropX2=2590&cropY1=767&cropY2=2654
1834,1783,Fahd Hariri,Lebanon,1300.0,https://specials-images.forbesimg.com/imageserve/5a7fc1714bbe6f2652f53601/416x416.jpg?background=000000&cropX1=72&cropX2=1140&cropY1=13&cropY2=1082
1835,1784,Surendra Hiranandani,Cyprus,1300.0,https://specials-images.forbesimg.com/imageserve/70a10d3a91f71d517bdf998b93397feb/416x416.jpg?background=000000&cropX1=2&cropX2=566&cropY1=0&cropY2=564
1836,1785,Alan Howard,United Kingdom,1300.0,https://specials-images.forbesimg.com/imageserve/1c400b27776030240a1380c018559a12/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775
1837,1786,Hu Keqin,China,1300.0,https://specials-images.forbesimg.com/imageserve/589cfe944bbe6f0e55866af7/416x416.jpg?background=000000&cropX1=111&cropX2=591&cropY1=276&cropY2=756
1838,1787,Archie Hwang,Taiwan,1300.0,https://specials-images.forbesimg.com/imageserve/589cfe944bbe6f0e55866af7/416x416.jpg?background=000000&cropX1=111&cropX2=591&cropY1=276&cropY2=756
1839,1788,Irwin Jacobs,United States,1300.0,https://specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/416x416.jpg?background=000000&cropX1=441&cropX2=3707&cropY1=0&cropY2=3264
1840,1789,Mitchell Jacobson,United States,1300.0,https://specials-images.forbesimg.com/imageserve/5a90919da7ea434a0c2721de/416x416.jpg?background=000000&cropX1=1039&cropX2=1975&cropY1=144&cropY2=1081
1841,1790,Rana Kapoor,India,1300.0,https://specials-images.forbesimg.com/imageserve/59d3e21f31358e542c034603/416x416.jpg?background=000000&cropX1=481&cropX2=1924&cropY1=258&cropY2=1702
1842,1791,Alexander Karp,United States,1300.0,https://specials-images.forbesimg.com/imageserve/5a8eee0da7ea431690141ab3/416x416.jpg?background=000000&cropX1=914&cropX2=2463&cropY1=177&cropY2=1725
1843,1792,Raghuvinder Kataria,United Kingdom,1300.0,https://specials-images.forbesimg.com/imageserve/56cc6d3be4b062f6b59a515b/416x416.jpg?background=000000&cropX1=8&cropX2=626&cropY1=229&cropY2=848
1844,1793,Habil Khorakiwala,India,1300.0,https://specials-images.forbesimg.com/imageserve/5a7f201f4bbe6f2652f52e46/416x416.jpg?background=000000&cropX1=79&cropX2=2442&cropY1=457&cropY2=2819
1845,1794,Sidney Kimmel,United States,1300.0,https://specials-images.forbesimg.com/imageserve/5a908cca31358e79a28a1eb7/416x416.jpg?background=000000&cropX1=447&cropX2=2035&cropY1=57&cropY2=1646
1846,1795,Andre Koo,Taiwan,1300.0,https://specials-images.forbesimg.com/imageserve/5a871ca14bbe6f2652f5c25b/416x416.jpg?background=000000&cropX1=4&cropX2=902&cropY1=83&cropY2=981
1847,1796,Koo Bon-Neung,South Korea,1300.0,https://specials-images.forbesimg.com/imageserve/5b15b5614bbe6f74868b92af/416x416.jpg?background=000000&cropX1=591&cropX2=2616&cropY1=89&cropY2=2113
1848,1797,Andrei Kosogov,Russia,1300.0,https://specials-images.forbesimg.com/imageserve/5a809208a7ea4316901339df/416x416.jpg?background=000000&cropX1=6&cropX2=1302&cropY1=3&cropY2=1300
1849,1798,Lee Ho-Jin,South Korea,1300.0,https://specials-images.forbesimg.com/imageserve/fb4206d4db22b05fd5eaa50cd0f6a15f/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=61&cropY2=802
1850,1799,Solomon Lew,Australia,1300.0,https://specials-images.forbesimg.com/imageserve/58a0ef894bbe6f0e55869de6/416x416.jpg?background=000000&cropX1=2&cropX2=643&cropY1=3&cropY2=644
1851,1800,Rodney Lewis,United States,1300.0,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473
1852,1801,Li Jiaquan,China,1300.0,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473
