id,lastName,age,Unnamed: 0_x,gender,country,image,Unnamed: 0_y,Source,worth,worthChange,realTimeWorth,realTimePosition,name,position,Unnamed: 0
4280,santO DOMINgo,1986,1190,M,None,https://specials-images.forbesimg.com/imageserve/57e17c6ba7ea430a8a1a0cab/416x416.jpg?background=000000&cropX1=60&cropX2=715&cropY1=8&cropY2=664,1190,Food and Beverage  ==> beer,2.2 BUSD,0.0 millions USD,,1168,"julio mario SANTO DOMINgo, iii.",1139.0,1190
5738,scHEUFele,79 years old,1191,M,Switzerland,https://specials-images.forbesimg.com/imageserve/5a81279e31358e4955ad3121/416x416.jpg?background=000000&cropX1=35&cropX2=1136&cropY1=90&cropY2=1192,1191,Fashion & Retail  ==> jewelry,2.2 BUSD,0.0 millions USD,,1056,"karl scheUFELE, III.",1140.0,1191
4969,shEN,55 years old,1192,M,None,https://specials-images.forbesimg.com/imageserve/5a7cec0b31358e4955acfc0e/416x416.jpg?background=000000&cropX1=484&cropX2=1908&cropY1=142&cropY2=1566,1192,Fashion & Retail  ==> retail,2.2 BUSD,0.001 millions USD,,1142,shen GUOJun,1141.0,1192
4554,taraVElla,70 years old,1193,M,None,https://specials-images.forbesimg.com/imageserve/56c7be16e4b062f6b59a23d1/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,1193,Real Estate  ==> real estate,2.2 BUSD,0.0 millions USD,,1150,alain TARAVella,1142.0,1193
4941,tinKOV,50 years old,1194,Male,Russia,https://specials-images.forbesimg.com/imageserve/5a80aef631358e4955ad2ba1/416x416.jpg?background=000000&cropX1=611&cropX2=3329&cropY1=18&cropY2=2734,1194,Finance and Investments  ==> banking,2.2 BUSD,0.0 millions USD,,1054,oleG TINkov,1143.0,1194
8855,tSAI,,1195,Male,None,https://specials-images.forbesimg.com/imageserve/57768767a7ea436bd18c0d1e/416x416.jpg?background=000000&cropX1=116&cropX2=696&cropY1=3&cropY2=583,1195,Finance and Investments  ==> finance,2.2 BUSD,0.0 millions USD,,1137,t.Y. Tsai,1144.0,1195
1662,tuNG,81 years old,1196,M,Hong Kong,https://specials-images.forbesimg.com/imageserve/57768767a7ea436bd18c0d1e/416x416.jpg?background=000000&cropX1=116&cropX2=696&cropY1=3&cropY2=583,1196,Logistics  ==> shipping,2.2 BUSD,0.0 millions USD,,1120,tung cHEE HWa,1145.0,1196
7704,tuRNER,79 years old,1197,M,United States,https://specials-images.forbesimg.com/imageserve/5a8dfcaa4bbe6f2652f62ce6/416x416.jpg?background=000000&cropX1=527&cropX2=1496&cropY1=180&cropY2=1148,1197,Media & Entertainment  ==> cable television,2.2 BUSD,0.0 millions USD,,1096,ted TURNER,1146.0,1197
1748,vaSWANI,54 years old,1198,Male,None,https://specials-images.forbesimg.com/imageserve/5602cdb6e4b0ffa7afe4f94a/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=3&cropY2=746,1198,Diversified  ==> diversified,2.2 BUSD,0.0 millions USD,,1086,suNIL VASwani,1147.0,1198
6010,VIRWAni,52 years old,1199,M,None,https://specials-images.forbesimg.com/imageserve/59cc144ea7ea434a34f46ccd/416x416.jpg?background=000000&cropX1=626&cropX2=3974&cropY1=0&cropY2=3346,1199,Real Estate  ==> real estate,2.2 BUSD,0.0 millions USD,,1218,JITENDRA VIrwani,1148.0,1199
7140,wALKER,72 years old,1200,M,None,https://specials-images.forbesimg.com/imageserve/56c60829e4b062f6b59a0b50/416x416.jpg?background=000000&cropX1=55&cropX2=718&cropY1=174&cropY2=838,1200,Real Estate  ==> real estate,2.2 BUSD,0.001 millions USD,,1058,lanG WALKEr,1149.0,1200
5824,WU,83 years old,1201,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/56c60829e4b062f6b59a0b50/416x416.jpg?background=000000&cropX1=55&cropX2=718&cropY1=174&cropY2=838,1201,Food and Beverage  ==> bakery chain,2.2 BUSD,0.0 millions USD,,834,wu ZHIGANg,1150.0,1201
5442,xIAO,51 years old,1202,M,China,https://specials-images.forbesimg.com/imageserve/b503b236a2b585fd51be8e054fcf03b3/416x416.jpg?background=000000&cropX1=127&cropX2=739&cropY1=124&cropY2=736,1202,Media & Entertainment  ==> entertainment,2.2 BUSD,-0.001 millions USD,,1141,xIAO WENGE,1151.0,1202
4279,xiONG,61 years old,1203,M,None,https://specials-images.forbesimg.com/imageserve/6ce9fb50a8c04c7a7738cc48510c1582/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=208&cropY2=952,1203,Real Estate  ==> real estate,2.2 BUSD,0.0 millions USD,,1202,xiong XUQIang,1152.0,1203
4587,yaSUDA,69 years old,1204,M,None,https://specials-images.forbesimg.com/imageserve/17575027bdc253768c3f5179976023df/416x416.jpg?background=000000&cropX1=93&cropX2=716&cropY1=13&cropY2=637,1204,Fashion & Retail  ==> retail,2.2 BUSD,0.0 millions USD,,1158,TAKAO YAsuda,1153.0,1204
5907,YOUNG,77 years old,1205,None,None,https://specials-images.forbesimg.com/imageserve/17575027bdc253768c3f5179976023df/416x416.jpg?background=000000&cropX1=93&cropX2=716&cropY1=13&cropY2=637,1205,Manufacturing  ==> plastics,2.2 BUSD,0.0 millions USD,,1119,wiLLIAM young,1154.0,1205
3168,zaKAY,,1206,None,UK,https://specials-images.forbesimg.com/imageserve/5a70f2234bbe6f2652f40dcb/416x416.jpg?background=000000&cropX1=38&cropX2=390&cropY1=0&cropY2=352,1206,Real Estate  ==> Real Estate,2.2 BUSD,0.0 millions USD,,1128,eddie & SOL zakay,1155.0,1206
5000,zHANg,57 years old,1207,Male,China,https://specials-images.forbesimg.com/imageserve/589f2ba431358e1a35ab26e5/416x416.jpg?background=000000&cropX1=3&cropX2=689&cropY1=2&cropY2=688,1207,Automotive  ==> automobiles,2.2 BUSD,0.0 millions USD,,1138,ZHANG XIUgen,1156.0,1207
9245,alEXANDer,74 years old,1208,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dfe1ca7ea4316901410b1/416x416.jpg?background=000000&cropX1=421&cropX2=1325&cropY1=298&cropY2=1202,1208,Sports  ==> sports team,2.1 BUSD,0.0 millions USD,,1192,leslie ALExander,1157.0,1208
9626,angelINI ROSSI,64 years old,1209,None,None,https://specials-images.forbesimg.com/imageserve/5a6759cca7ea4316901185ea/416x416.jpg?background=000000&cropX1=200&cropX2=770&cropY1=42&cropY2=612,1209,"Diversified  ==> forestry, mining",2.1 BUSD,0.0 millions USD,,1312,paTRICIA ANGELINI ROSSI,1158.0,1209
8992,bOQUOi,84 years old,1210,Male,None,https://specials-images.forbesimg.com/imageserve/5a6759cca7ea4316901185ea/416x416.jpg?background=000000&cropX1=200&cropX2=770&cropY1=42&cropY2=612,1210,Food and Beverage  ==> frozen foods,2.1 BUSD,0.0 millions USD,,1252,josef BOQUOi,1159.0,1210
2618,bUINOV,50 years old,1211,M,None,https://specials-images.forbesimg.com/imageserve/58a268b24bbe6f0e5586ba78/416x416.jpg?background=000000&cropX1=81&cropX2=637&cropY1=193&cropY2=749,1211,"Energy  ==> oil, gas",2.1 BUSD,0.0 millions USD,,1070,nikolaI Buinov,1160.0,1211
5696,cHANDLER,59 years old,1212,M,None,https://specials-images.forbesimg.com/imageserve/5a6f911831358e4955abf07e/416x416.jpg?background=000000&cropX1=120&cropX2=400&cropY1=0&cropY2=280,1212,Finance and Investments  ==> investments,2.1 BUSD,0.0 millions USD,,1187,richard CHAndler,1161.0,1212
1005,CHENg,48 years old,1213,None,China,https://specials-images.forbesimg.com/imageserve/5a6f911831358e4955abf07e/416x416.jpg?background=000000&cropX1=120&cropX2=400&cropY1=0&cropY2=280,1213,Food and Beverage  ==> soy sauce,2.1 BUSD,0.0 millions USD,,825,chENG XUE,1162.0,1213
2803,choDIEv,65 years old,1214,M,None,https://specials-images.forbesimg.com/imageserve/5a7b7892a7ea43169012ee26/416x416.jpg?background=000000&cropX1=549&cropX2=3149&cropY1=11&cropY2=2610,1214,"Metals & Mining  ==> mining, metals",2.1 BUSD,0.0 millions USD,,1212,patokH CHODIEV,1163.0,1214
3491,cHOO,65 years old,1215,M,Singapore,https://specials-images.forbesimg.com/imageserve/5797e8da31358e154fddfdf1/416x416.jpg?background=000000&cropX1=45&cropX2=634&cropY1=237&cropY2=827,1215,Real Estate  ==> hotels,2.1 BUSD,0.0 millions USD,,1011,chOO CHONG Ngen,1164.0,1215
8314,chriSTOPHEr,55 years old,1216,M,None,https://specials-images.forbesimg.com/imageserve/5797e8da31358e154fddfdf1/416x416.jpg?background=000000&cropX1=45&cropX2=634&cropY1=237&cropY2=827,1216,Fashion & Retail  ==> hair care products,2.1 BUSD,0.0 millions USD,,1182,todd CHRISTOPHer,1165.0,1216
5972,DE MOL,63 years old,1217,None,None,https://specials-images.forbesimg.com/imageserve/58a241814bbe6f0e5586b932/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=345&cropY2=1088,1217,Media & Entertainment  ==> television,2.1 BUSD,0.0 millions USD,,1229,john DE mol,1166.0,1217
5191,gaglARDI,77 years old,1218,None,None,https://specials-images.forbesimg.com/imageserve/58a241814bbe6f0e5586b932/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=345&cropY2=1088,1218,Real Estate  ==> hotels,2.1 BUSD,0.0 millions USD,,1248,bOB GAGLArdi,1167.0,1218
4658,gETTY,84 years old,1219,M,United States,https://specials-images.forbesimg.com/imageserve/59de70b04bbe6f37dda0572f/416x416.jpg?background=000000&cropX1=0&cropX2=2613&cropY1=452&cropY2=3065,1219,Energy  ==> Getty Oil,2.1 BUSD,0.0 millions USD,,1157,gORDON Getty,1168.0,1219
8577,GINESTet,64 years old,1220,Male,None,https://specials-images.forbesimg.com/imageserve/5a7df52d4bbe6f2652f52102/416x416.jpg?background=000000&cropX1=0&cropX2=2243&cropY1=1021&cropY2=3263,1220,Fashion & Retail  ==> retail stores,2.1 BUSD,0.0 millions USD,,1249,pHILIPPE GINESTEt,1169.0,1220
6837,goENKA,57 years old,1221,M,None,https://specials-images.forbesimg.com/imageserve/59d3deb14bbe6f37dd9fea04/416x416.jpg?background=000000&cropX1=986&cropX2=3052&cropY1=943&cropY2=3009,1221,Diversified  ==> diversified,2.1 BUSD,0.0 millions USD,,1283,sANJIV GOENka,1170.0,1221
7353,goRES,65 years old,1222,M,United States,https://specials-images.forbesimg.com/imageserve/59de6acca7ea436b47b3b7a4/416x416.jpg?background=000000&cropX1=212&cropX2=3305&cropY1=453&cropY2=3546,1222,Finance and Investments  ==> private equity,2.1 BUSD,0.0 millions USD,,1139,alEC GORES,1171.0,1222
9764,haINs,87 years old,1223,M,None,https://specials-images.forbesimg.com/imageserve/5a7a5121a7ea43169012d901/416x416.jpg?background=000000&cropX1=6&cropX2=2704&cropY1=499&cropY2=3199,1223,Finance and Investments  ==> Investment,2.1 BUSD,0.0 millions USD,,1255,davID HAIns,1172.0,1223
6959,HARIRI,52 years old,1224,M,None,https://specials-images.forbesimg.com/imageserve/107c94488c258501ef379d8bffaf7d4f/416x416.jpg?background=000000&cropX1=6&cropX2=744&cropY1=124&cropY2=862,1224,"Real Estate  ==> real estate, investments, logistics",2.1 BUSD,0.0 millions USD,,1162,bahaA HARiri,1173.0,1224
8511,HEINECke,69 years old,1225,M,None,https://specials-images.forbesimg.com/imageserve/5ad8e00b31358e4112b82eb7/416x416.jpg?background=000000&cropX1=1629&cropX2=4368&cropY1=0&cropY2=2738,1225,Real Estate  ==> hotels,2.1 BUSD,0.0 millions USD,,1551,williaM HEinecke,1174.0,1225
5515,hUANG,51 years old,1226,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cb74031358e4955acf786/416x416.jpg?background=000000&cropX1=644&cropX2=3465&cropY1=12&cropY2=2832,1226,Real Estate  ==> real estate,2.1 BUSD,0.0 millions USD,,1242,HUANG HONGYUN,1175.0,1226
8418,hUANg,70 years old,1227,M,China,https://specials-images.forbesimg.com/imageserve/102108d15afa7dd7e7a7e1fbcda3d866/416x416.jpg?background=000000&cropX1=129&cropX2=694&cropY1=151&cropY2=717,1227,Construction & Engineering  ==> construction,2.1 BUSD,0.0 millions USD,,1263,HUANG ZHEnda,1176.0,1227
9655,jaIPURia,63 years old,1228,Male,None,https://specials-images.forbesimg.com/imageserve/59cc173531358e542c02fc2c/416x416.jpg?background=000000&cropX1=10&cropX2=1632&cropY1=10&cropY2=1633,1228,Food and Beverage  ==> soft drinks,2.1 BUSD,0.0 millions USD,,1123,ravi JAIPUria,1177.0,1228
7916,JIANG,55 years old,1229,M,China,https://specials-images.forbesimg.com/imageserve/589d078d4bbe6f0e55866b49/416x416.jpg?background=000000&cropX1=60&cropX2=562&cropY1=79&cropY2=582,1229,Real Estate  ==> real estate,2.1 BUSD,0.0 millions USD,,1200,jIANG YEHua,1178.0,1229
2467,joVE,77 years old,1230,M,None,https://specials-images.forbesimg.com/imageserve/56cc1c31e4b062f6b59a4f50/416x416.jpg?background=000000&cropX1=103&cropX2=739&cropY1=0&cropY2=637,1230,Real Estate  ==> real estate,2.1 BUSD,0.0 millions USD,,1213,manUEL jove,1179.0,1230
5790,kruEGER,77 years old,1231,None,None,https://specials-images.forbesimg.com/imageserve/5a7e5e774bbe6f2652f52a06/416x416.jpg?background=000000&cropX1=8&cropX2=3521&cropY1=370&cropY2=3886,1231,Food and Beverage  ==> food processing,2.1 BUSD,0.0 millions USD,,1225,wiLLIBERT KRUEGER,1180.0,1231
3482,kuOK,68 years old,1232,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e5e774bbe6f2652f52a06/416x416.jpg?background=000000&cropX1=8&cropX2=3521&cropY1=370&cropY2=3886,1232,Manufacturing  ==> palm oil,2.1 BUSD,0.0 millions USD,,1136,kuok khOON Hong,1181.0,1232
6425,LATOUCHE,77 years old,1233,None,France,https://specials-images.forbesimg.com/imageserve/5a7dea4331358e4955ad09ae/416x416.jpg?background=000000&cropX1=965&cropX2=4960&cropY1=0&cropY2=3992,1233,Finance and Investments  ==> accounting services,2.1 BUSD,0.0 millions USD,,1175,christian LATOUCHe,1182.0,1233
2797,lEHMAnn,,1234,M,Germany,https://specials-images.forbesimg.com/imageserve/5a7dea4331358e4955ad09ae/416x416.jpg?background=000000&cropX1=965&cropX2=4960&cropY1=0&cropY2=3992,1234,Fashion & Retail  ==> drugstores,2.1 BUSD,0.0 millions USD,,1203,GUENTHER Lehmann,1183.0,1234
1349,lI,65 years old,1235,M,None,https://specials-images.forbesimg.com/imageserve/bcf772256ab66402949eef9d69e6e20f/416x416.jpg?background=000000&cropX1=2&cropX2=600&cropY1=0&cropY2=598,1235,Manufacturing  ==> paper & related products,2.1 BUSD,0.0 millions USD,,1260,lI HONGXIN,1184.0,1235
8713,LI,67 years old,1236,M,None,https://specials-images.forbesimg.com/imageserve/5a8df8dc31358e4955adffa6/416x416.jpg?background=000000&cropX1=491&cropX2=3171&cropY1=0&cropY2=2677,1236,Healthcare  ==> medical devices,2.1 BUSD,0.0 millions USD,,1211,lI XITING,1185.0,1236
4093,liANG,49 years old,1237,M,China,https://specials-images.forbesimg.com/imageserve/05045a69750222dbe55bce25e523ad1c/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=224&cropY2=965,1237,Food and Beverage  ==> nutrition supplements,2.1 BUSD,0.0 millions USD,,1214,liANG YUNCHAO,1186.0,1237
9107,lOUIe,74 years old,1238,M,None,https://specials-images.forbesimg.com/imageserve/5a8df41731358e4955adff40/416x416.jpg?background=000000&cropX1=3&cropX2=1265&cropY1=49&cropY2=1312,1238,Food and Beverage  ==> drugstores,2.1 BUSD,0.0 millions USD,,1232,brandt LOUIE,1187.0,1238
5816,lozICK,73 years old,1239,Female,None,https://specials-images.forbesimg.com/imageserve/5a8df41731358e4955adff40/416x416.jpg?background=000000&cropX1=3&cropX2=1265&cropY1=49&cropY2=1312,1239,Manufacturing  ==> valve manufacturing,2.1 BUSD,0.0 millions USD,,1239,catheRINE LOzick,1188.0,1239
4690,MAKAROV,56 years old,1240,M,None,https://specials-images.forbesimg.com/imageserve/5a80a8b0a7ea431690133b22/416x416.jpg?background=000000&cropX1=459&cropX2=2679&cropY1=0&cropY2=2220,1240,Energy  ==> investments,2.1 BUSD,0.0 millions USD,,1181,iGOR MAKAROv,1189.0,1240
2822,MAO,77 years old,1241,M,China,https://specials-images.forbesimg.com/imageserve/5a875b264bbe6f2652f5cbad/416x416.jpg?background=000000&cropX1=0&cropX2=1360&cropY1=110&cropY2=1471,1241,Technology  ==> cooking appliances,2.1 BUSD,0.0 millions USD,,1208,maO LIXIANg,1190.0,1241
9251,MARIWALa,67 years old,1242,None,None,https://specials-images.forbesimg.com/imageserve/59cc09d2a7ea434a34f46b80/416x416.jpg?background=000000&cropX1=1069&cropX2=3709&cropY1=17&cropY2=2658,1242,Food and Beverage  ==> consumer goods,2.1 BUSD,0.0 millions USD,,1088,harsh mARIWALA,1191.0,1242
5063,moLLER NIELSEN,53 years old,1243,M,None,https://specials-images.forbesimg.com/imageserve/5a7dd8f831358e4955ad06ef/416x416.jpg?background=000000&cropX1=255&cropX2=1638&cropY1=69&cropY2=1452,1243,Logistics  ==> aircraft leasing,2.1 BUSD,0.0 millions USD,,1183,maRTIN MOLLER nielsen,1192.0,1243
1387,MURDOck,95 years old,1244,M,USA,https://specials-images.forbesimg.com/imageserve/59dd6e0031358e542c03936e/416x416.jpg?background=000000&cropX1=160&cropX2=2065&cropY1=0&cropY2=1905,1244,"Food and Beverage  ==> Dole, real estate",2.1 BUSD,0.0 millions USD,,1205,dAVID MURdock,1193.0,1244
1536,murTHY,71 years old,1245,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f3fc0a7ea431690132ab3/416x416.jpg?background=000000&cropX1=1510&cropX2=3587&cropY1=0&cropY2=2076,1245,Technology  ==> software services,2.1 BUSD,0.0 millions USD,,1156,n.R. NARAYANA MURthy,1194.0,1245
4762,nemetSCHEK,84 years old,1246,M,Germany,https://specials-images.forbesimg.com/imageserve/58c846bc4bbe6f0e55889231/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=64&cropY2=808,1246,Technology  ==> software,2.1 BUSD,0.0 millions USD,,922,georG NEMETSCHek,1195.0,1246
8843,obeROi,47 years old,1247,Male,India,https://specials-images.forbesimg.com/imageserve/ffdcd99a9e6ef28bea3c8696104c836d/416x416.jpg?background=000000&cropX1=155&cropX2=744&cropY1=6&cropY2=596,1247,Real Estate  ==> real estate,2.1 BUSD,0.0 millions USD,,1143,VIKAS OBEROI,1196.0,1247
6246,OERI,63 years old,1248,None,None,https://specials-images.forbesimg.com/imageserve/5a81283c31358e4955ad313b/416x416.jpg?background=000000&cropX1=3&cropX2=1194&cropY1=63&cropY2=1255,1248,Healthcare  ==> Roche Holding,2.1 BUSD,0.0 millions USD,,1194,majA Oeri,1197.0,1248
7859,ONG BENG seng,73 years old,1249,,None,https://specials-images.forbesimg.com/imageserve/5a80f017a7ea431690133ea0/416x416.jpg?background=000000&cropX1=4&cropX2=966&cropY1=151&cropY2=1112,1249,Diversified  ==> diversified,2.1 BUSD,0.0 millions USD,,1279,ong BENG SENG AND CHRISTINA ong,1198.0,1249
8621,peROt,59 years old,1250,Male,None,https://specials-images.forbesimg.com/imageserve/5a8dfd6331358e4955ae0026/416x416.jpg?background=000000&cropX1=0&cropX2=1268&cropY1=326&cropY2=1595,1250,Real Estate  ==> real estate,2.1 BUSD,0.0 millions USD,,1177,"H. ROSS PEROT, jr.",1199.0,1250
5612,peTERSon,53 years old,1251,None,None,https://specials-images.forbesimg.com/imageserve/5a8dfd6331358e4955ae0026/416x416.jpg?background=000000&cropX1=0&cropX2=1268&cropY1=326&cropY2=1595,1251,Metals & Mining  ==> commodities,2.1 BUSD,-0.243 millions USD,,1126,tOR PETERson,1200.0,1251
6124,prATT,55 years old,1252,F,None,https://specials-images.forbesimg.com/imageserve/5a7a55cf4bbe6f2652f4d5cf/416x416.jpg?background=000000&cropX1=108&cropX2=682&cropY1=79&cropY2=653,1252,"Manufacturing  ==> manufacturing, investment",2.1 BUSD,-0.001 millions USD,,1206,heloisE PRatt,1201.0,1252
9668,REPIK,38 years old,1253,M,None,https://specials-images.forbesimg.com/imageserve/5a8090244bbe6f2652f53d39/416x416.jpg?background=000000&cropX1=737&cropX2=3371&cropY1=34&cropY2=2667,1253,Healthcare  ==> pharmaceuticals,2.1 BUSD,0.0 millions USD,,1164,alexEY REPIK,1202.0,1253
6939,shIN,64 years old,1254,Male,None,https://specials-images.forbesimg.com/imageserve/8719704396dedeb76ce82628b7b028ac/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,1254,Finance and Investments  ==> insurance,2.1 BUSD,0.0 millions USD,,1178,shiN CHANG-Jae,1203.0,1254
2660,shRIRAM,61 years old,1255,M,None,https://specials-images.forbesimg.com/imageserve/59de75594bbe6f37dda0582b/416x416.jpg?background=000000&cropX1=645&cropX2=1715&cropY1=135&cropY2=1205,1255,"Technology  ==> venture capital, Google",2.1 BUSD,-0.001 millions USD,,1145,kaVITARK RAM SHRIRAm,1204.0,1255
5643,strOEHER,63 years old,1256,F,None,https://specials-images.forbesimg.com/imageserve/5a7e504b4bbe6f2652f529a5/416x416.jpg?background=000000&cropX1=0&cropX2=2111&cropY1=642&cropY2=2754,1256,Fashion & Retail  ==> cosmetics,2.1 BUSD,0.0 millions USD,,1250,sylVIA STROEHer,1205.0,1256
2621,taDA,72 years old,1257,M,Japan,https://specials-images.forbesimg.com/imageserve/10c5ecbe5c4b5ce4febd3e3afc9a5196/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=46&cropY2=418,1257,Real Estate  ==> real estate,2.1 BUSD,0.0 millions USD,,1154,kATSUMI TADa,1206.0,1257
7974,TANG,84 years old,1258,M,Hong Kong,https://specials-images.forbesimg.com/imageserve/10c5ecbe5c4b5ce4febd3e3afc9a5196/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=46&cropY2=418,1258,Real Estate  ==> real estate,2.1 BUSD,0.0 millions USD,,1196,tanG SHINg-bor,1207.0,1258
6327,vON OPEL,52 years old,1259,None,None,https://specials-images.forbesimg.com/imageserve/5a81bee54bbe6f2652f55107/416x416.jpg?background=000000&cropX1=431&cropX2=2653&cropY1=122&cropY2=2343,1259,"Finance and Investments  ==> real estate, investments",2.1 BUSD,0.0 millions USD,,1176,georg VON Opel,1208.0,1259
8744,waleNTAS,79 years old,1260,None,None,https://specials-images.forbesimg.com/imageserve/59de763e31358e542c039ec4/416x416.jpg?background=000000&cropX1=1103&cropX2=2074&cropY1=526&cropY2=1496,1260,Real Estate  ==> real estate,2.1 BUSD,0.0 millions USD,,1174,david WALENTAS,1209.0,1260
1050,wANEK,77 years old,1261,M,None,https://specials-images.forbesimg.com/imageserve/59de76b431358e542c039eea/416x416.jpg?background=000000&cropX1=138&cropX2=1232&cropY1=52&cropY2=1145,1261,Manufacturing  ==> furniture,2.1 BUSD,0.0 millions USD,,1297,ronald WAnek,1210.0,1261
8626,waNG,53 years old,1262,Male,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7cf2ad4bbe6f2652f510b3/416x416.jpg?background=000000&cropX1=3&cropX2=1134&cropY1=6&cropY2=1138,1262,"Media & Entertainment  ==> TV, movie production",2.1 BUSD,0.0 millions USD,,1344,wang cHANGTIAN,1211.0,1262
5839,WANG,53 years old,1263,M,None,https://specials-images.forbesimg.com/imageserve/589de75931358e1a35ab137c/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787,1263,Technology  ==> business software,2.1 BUSD,0.0 millions USD,,1055,wanG WENJINg,1212.0,1263
9014,YE,56 years old,1264,M,None,https://specials-images.forbesimg.com/imageserve/589de75931358e1a35ab137c/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787,1264,Diversified  ==> conglomerate,2.1 BUSD,0.0 millions USD,,1188,YE CHENG,1213.0,1264
2346,ZHU,60 years old,1265,M,None,https://specials-images.forbesimg.com/imageserve/6f98bef92dfa940abaa376847526947c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=66&cropY2=810,1265,Manufacturing  ==> solar panel materials,2.1 BUSD,0.0 millions USD,,1233,ZHU GONGSHan,1214.0,1265
7985,aarnIO-WIHURI,78 years old,1266,None,None,https://specials-images.forbesimg.com/imageserve/58b739304bbe6f0e5587d172/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=176&cropY2=920,1266,Diversified  ==> diversified,2.0 BUSD,0.0 millions USD,,1301,ANTTI AARNIO-wihuri,1215.0,1266
9478,abrAHAm,93 years old,1267,M,None,https://specials-images.forbesimg.com/imageserve/face056db8f0401bbb4ab99b79acfefb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,1267,Food and Beverage  ==> Slim-Fast,2.0 BUSD,0.0 millions USD,,1204,s. danieL ABRAHAM,1216.0,1267
8300,aLVES DE QUEIROZ FILho,65 years old,1268,M,Brazil,https://specials-images.forbesimg.com/imageserve/face056db8f0401bbb4ab99b79acfefb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,1268,Diversified  ==> pharmaceuticals,2.0 BUSD,0.0 millions USD,,1507,joao alVES DE QUEIroz filho,1217.0,1268
9877,anttONEN,51 years old,1269,M,Finland,https://specials-images.forbesimg.com/imageserve/58b061b1a7ea431f321a1929/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823,1269,Energy  ==> oil & gas,2.0 BUSD,0.0 millions USD,,1287,mika ANTTONen,1218.0,1269
8951,BJORGOLFSSON,51 years old,1270,Male,Iceland,https://specials-images.forbesimg.com/imageserve/5a7e7c394bbe6f2652f52b10/416x416.jpg?background=000000&cropX1=1086&cropX2=3000&cropY1=23&cropY2=1936,1270,Diversified  ==> investments,2.0 BUSD,0.0 millions USD,,1277,thor bjORGolfsson,1219.0,1270
4825,bOKAREV,51 years old,1271,M,Russia,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703,1271,"Manufacturing  ==> metals, mining",2.0 BUSD,0.0 millions USD,,1296,aNDREI BOKarev,1220.0,1271
8430,braUN-LUEDIcke,41 years old,1272,M,None,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703,1272,Healthcare  ==> medical technology,2.0 BUSD,0.0 millions USD,,1265,bernHARD BRAUN-LUEDICke,1221.0,1272
7680,braun-lUEDICKE,1988,1273,Female,Germany,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703,1273,Healthcare  ==> medical technology,2.0 BUSD,0.0 millions USD,,1266,eva MARIA BRAUN-luedicke,1222.0,1273
5757,brAUN-LUEDICKe,1985,1274,F,None,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703,1274,Healthcare  ==> medical technology,2.0 BUSD,0.0 millions USD,,1267,FRIEDERIKE BRAUN-Luedicke,1223.0,1274
1426,BURKLE,65 years old,1275,None,USA,https://specials-images.forbesimg.com/imageserve/55fab50ee4b0ffa7afe4aef8/416x416.jpg?background=000000&cropX1=127&cropX2=744&cropY1=60&cropY2=677,1275,"Finance and Investments  ==> supermarkets, investments",2.0 BUSD,0.0 millions USD,,1067,roN BURkle,1224.0,1275
