ID,Position,Worth,First Name,Last Name,Age,Gender_cat,Source,Country,Image,Nationality,name,country
3977,1319,1.9 BUSD,Remo,Ruffini,56,Male,Fashion & Retail  ==> winter jackets,Italy,https://specials-images.forbesimg.com/imageserve/5a7f9e944bbe6f2652f533e8/416x416.jpg?background=000000&cropX1=11&cropX2=2424&cropY1=0&cropY2=2414,,Remo Ruffini,Italy
2276,1320,1.9 BUSD,Erik,Selin,51,Male,Real Estate  ==> real estate,Sweden,https://specials-images.forbesimg.com/imageserve/5a7f9e944bbe6f2652f533e8/416x416.jpg?background=000000&cropX1=11&cropX2=2424&cropY1=0&cropY2=2414,,Erik Selin,Sweden
5464,1321,1.9 BUSD,Peter,Sondakh,68,Not Available,Finance and Investments  ==> investments,Indonesia,https://specials-images.forbesimg.com/imageserve/5a7f6faba7ea431690132ced/416x416.jpg?background=000000&cropX1=1023&cropX2=2848&cropY1=410&cropY2=2235,,Peter Sondakh,Indonesia
6403,1322,1.9 BUSD,Alan,Trefler,62,Male,Technology  ==> software,United States,https://specials-images.forbesimg.com/imageserve/58d1900ba7ea431f321b87eb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=103&cropY2=847,,Alan N. Trefler,United States
8633,1323,1.9 BUSD,Tseng,Tseng,90,Male,Manufacturing  ==> petrochemicals,Taiwan,https://specials-images.forbesimg.com/imageserve/56cc38e9e4b062f6b59a4ffa/416x416.jpg?background=000000&cropX1=3&cropX2=621&cropY1=5&cropY2=624,,Tseng Shin-yi,Taiwan
9746,1324,1.9 BUSD,Masateru,Uno,71,Male,Fashion & Retail  ==> drugstores,Japan,https://specials-images.forbesimg.com/imageserve/56cc38e9e4b062f6b59a4ffa/416x416.jpg?background=000000&cropX1=3&cropX2=621&cropY1=5&cropY2=624,,Masateru Uno,Japan
5545,1325,1.9 BUSD,Wang,Wang,56,Male,Metals & Mining  ==> steel smelting,China,https://specials-images.forbesimg.com/imageserve/589de4a6a7ea431f3219329f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=126&cropY2=870,,Wang Qingtao,China
6709,1326,1.9 BUSD,Evan,Williams,46,Male,Technology  ==> Twitter,United States,https://specials-images.forbesimg.com/imageserve/55fb14dde4b0ffa7afe4b464/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=61&cropY2=805,,Evan Williams,United States
7242,1327,1.9 BUSD,Gustav,Witzoe,24,Male,Food and Beverage  ==> fish farming,Norway,https://specials-images.forbesimg.com/imageserve/55fb14dde4b0ffa7afe4b464/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=61&cropY2=805,,Gustav Magnar Witzoe,Norway
7448,1328,1.9 BUSD,Horst,Wortmann,77,Not Available,Fashion & Retail  ==> footwear,Germany,https://specials-images.forbesimg.com/imageserve/5a7e182aa7ea431690132282/416x416.jpg?background=000000&cropX1=99&cropX2=859&cropY1=82&cropY2=841,,Horst Wortmann,Germany
9639,1329,1.9 BUSD,Xiao,Xiao,53,Not Available,Diversified  ==> fertilizer,China,https://specials-images.forbesimg.com/imageserve/5a7e182aa7ea431690132282/416x416.jpg?background=000000&cropX1=99&cropX2=859&cropY1=82&cropY2=841,,Xiao Yongming,China
2392,1330,1.9 BUSD,Xie,Xie,57,Male,Finance and Investments  ==> investments,China,https://specials-images.forbesimg.com/imageserve/58135cee31358e2383163cfc/416x416.jpg?background=000000&cropX1=126&cropX2=677&cropY1=89&cropY2=640,,Xie Zhikun,China
4803,1331,1.9 BUSD,Xue,Xue,59,Not Available,Technology  ==> software,China,https://specials-images.forbesimg.com/imageserve/5a7d1709a7ea431690130e31/416x416.jpg?background=000000&cropX1=645&cropX2=2738&cropY1=475&cropY2=2570,,Xue Xiangdong,China
8488,1332,1.9 BUSD,Yuan,Yuan,54,Male,"Fashion & Retail  ==> retail, investments",China,https://specials-images.forbesimg.com/imageserve/5a7d1d1a4bbe6f2652f5122c/416x416.jpg?background=000000&cropX1=10&cropX2=2400&cropY1=226&cropY2=2617,,Yuan Yafei,China
3291,1333,1.9 BUSD,Robin,Zeng,50,Not Available,Energy  ==> batteries,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7d1d1a4bbe6f2652f5122c/416x416.jpg?background=000000&cropX1=10&cropX2=2400&cropY1=226&cropY2=2617,,Robin Zeng,Hong Kong
6637,1334,1.9 BUSD,Zhang,Zhang,68,Male,Diversified  ==> valves,China,https://specials-images.forbesimg.com/imageserve/5a7d1d1a4bbe6f2652f5122c/416x416.jpg?background=000000&cropX1=10&cropX2=2400&cropY1=226&cropY2=2617,,Zhang Daocai,China
8239,1335,1.9 BUSD,Zhang,Zhang,46,Not Available,Fashion & Retail  ==> supermarket,China,https://specials-images.forbesimg.com/imageserve/5a875e204bbe6f2652f5cc36/416x416.jpg?background=000000&cropX1=115&cropX2=1725&cropY1=348&cropY2=1960,,Zhang Xuansong,China
4480,1336,1.9 BUSD,Zheng,Zheng,56,Male,Diversified  ==> investments,China,https://specials-images.forbesimg.com/imageserve/56c68422e4b062f6b59a143c/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=31&cropY2=774,,Zheng Yuewen,China
2899,1337,1.9 BUSD,Zhou,Zhou,56,Female,Real Estate  ==> real estate,China,https://specials-images.forbesimg.com/imageserve/f3003f57a1ce583755a240f1d66540ee/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=85&cropY2=826,,Zhou Xiaoguang,China
1684,1338,1.9 BUSD,Susanne,Zimmermann von siefart,61,Female,"Manufacturing  ==> vacuums, home cleaning products",Germany,https://specials-images.forbesimg.com/imageserve/f3003f57a1ce583755a240f1d66540ee/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=85&cropY2=826,,Susanne Zimmermann von Siefart ,Germany
3857,1339,1.8 BUSD,Aras,Agalarov,62,Not Available,Fashion & Retail  ==> real estate,Russia,https://specials-images.forbesimg.com/imageserve/5a809e0231358e4955ad2a87/416x416.jpg?background=000000&cropX1=1345&cropX2=4046&cropY1=12&cropY2=2714,,Aras Agalarov,Russia
7556,1340,1.8 BUSD,Maurice,Alter,93,Male,Real Estate  ==> real estate,Australia,https://specials-images.forbesimg.com/imageserve/3a1cab8f76bd528ed69fa27d5456deba/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=8&cropY2=749,,Maurice Alter,Australia
4760,1341,1.8 BUSD,An,An,69,Male,Healthcare  ==> pharmaceuticals,China,https://specials-images.forbesimg.com/imageserve/5a7bbd8831358e4955ace31a/416x416.jpg?background=000000&cropX1=377&cropX2=2396&cropY1=55&cropY2=2073,,An Kang,China
6723,1342,1.8 BUSD,Alex,Beard,50,Male,"Metals & Mining  ==> mining, commodities",United Kingdom,https://specials-images.forbesimg.com/imageserve/590b52ffa7ea437ada26ed34/416x416.jpg?background=000000&cropX1=0&cropX2=1632&cropY1=77&cropY2=1710,,Alex Beard,United Kingdom
5043,1343,1.8 BUSD,Nicolas,Berggruen,56,Male,Finance and Investments  ==> investments,United States,https://specials-images.forbesimg.com/imageserve/57e344d04bbe6f24d1f87b3a/416x416.jpg?background=000000&cropX1=2&cropX2=720&cropY1=177&cropY2=896,,Nicolas Berggruen,United States
5701,1344,1.8 BUSD,Vladimir,Bogdanov,67,Not Available,Energy  ==> oil,Russia,https://specials-images.forbesimg.com/imageserve/5a80c8dfa7ea431690133d0c/416x416.jpg?background=000000&cropX1=165&cropX2=1677&cropY1=423&cropY2=1936,,Vladimir Bogdanov,Russia
3270,1345,1.8 BUSD,Julio,Bozano,82,Male,Finance and Investments  ==> banking,Brazil,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,,Julio Bozano,Brazil
5427,1346,1.8 BUSD,Anna,Braun,39,Female,Healthcare  ==> medical technology,Germany,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,,Anna Maria Braun,Germany
2069,1347,1.8 BUSD,Johanna,Braun,38,Female,Healthcare  ==> medical technology,Germany,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,,Johanna Braun,Germany
9587,1348,1.8 BUSD,Karl,Braun,34,Male,Healthcare  ==> medical technology,Germany,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,,Karl Friedrich Braun,Germany
3953,1349,1.8 BUSD,Anand,Burman,66,Not Available,Food and Beverage  ==> consumer goods,India,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,,Anand Burman,India
2249,1350,1.8 BUSD,Edouard,Carmignac,70,Male,Finance and Investments  ==> asset management,France,https://specials-images.forbesimg.com/imageserve/5a7decc2a7ea431690131b46/416x416.jpg?background=000000&cropX1=380&cropX2=1180&cropY1=95&cropY2=896,,Edouard Carmignac,France
2311,1351,1.8 BUSD,Chen,Chen,47,Not Available,Manufacturing  ==> chemicals,China,https://specials-images.forbesimg.com/imageserve/5a7c84c34bbe6f2652f500c1/416x416.jpg?background=000000&cropX1=456&cropX2=3051&cropY1=6&cropY2=2598,,Chen Jianhua,China
9259,1352,1.8 BUSD,Cheung,Cheung,61,Female,Manufacturing  ==> paper manufacturing,China,https://specials-images.forbesimg.com/imageserve/5a7d1825a7ea431690130e64/416x416.jpg?background=000000&cropX1=629&cropX2=3286&cropY1=11&cropY2=2667,,Cheung Yan,China
8011,1353,1.8 BUSD,Chung,Chung,66,Male,"Manufacturing  ==> shipbuilding, industrial machines",South Korea,https://specials-images.forbesimg.com/imageserve/5b15b1b9a7ea436b547f6153/416x416.jpg?background=000000&cropX1=855&cropX2=4341&cropY1=0&cropY2=3489,,Chung Mong-Joon,South Korea
2828,1354,1.8 BUSD,Jack,Cowin,75,Male,Food and Beverage  ==> fast food,Australia,https://specials-images.forbesimg.com/imageserve/5a7a569931358e4955acc895/416x416.jpg?background=000000&cropX1=346&cropX2=2756&cropY1=5&cropY2=2414,,Jack Cowin,Australia
2801,1355,1.8 BUSD,Cui,Cui,60,Not Available,Manufacturing  ==> electric components,People's Republic of China,https://specials-images.forbesimg.com/imageserve/589cf15ba7ea431f32192819/416x416.jpg?background=000000&cropX1=13&cropX2=715&cropY1=84&cropY2=787,,Cui Genliang,China
6789,1356,1.8 BUSD,Kommer,Damen,74,Male,Manufacturing  ==> shipbuilding,Netherlands,https://specials-images.forbesimg.com/imageserve/58a241e3a7ea431f321972d9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=356&cropY2=1100,,Kommer Damen,Netherlands
5902,1357,1.8 BUSD,Diego,Della valle,64,Not Available,Fashion & Retail  ==> shoes,Italy,https://specials-images.forbesimg.com/imageserve/5a7f85704bbe6f2652f5331d/416x416.jpg?background=000000&cropX1=387&cropX2=2671&cropY1=107&cropY2=2393,,Diego Della Valle,Italy
6494,1358,1.8 BUSD,Dou,Dou,65,Male,"Diversified  ==> energy, chemicals",China,https://specials-images.forbesimg.com/imageserve/5a7f85704bbe6f2652f5331d/416x416.jpg?background=000000&cropX1=387&cropX2=2671&cropY1=107&cropY2=2393,,Dou Zhenggang,China
2413,1359,1.8 BUSD,N.,Edwards,58,Not Available,Energy  ==> oil & gas,Canada,https://specials-images.forbesimg.com/imageserve/e0a35f9fc0e0278c2ab00cd64a7f0f75/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=309&cropY2=1052,,N. Murray Edwards,Canada
9465,1360,1.8 BUSD,Gabriel,Escarrer,83,Male,Service  ==> hotels,Spain,https://specials-images.forbesimg.com/imageserve/df40e1019bd1c4fc6579a741386a6cad/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=103&cropY2=847,,Gabriel Escarrer,Spain
7911,1361,1.8 BUSD,Clement,Fayat,86,Not Available,Construction & Engineering  ==> construction,France,https://specials-images.forbesimg.com/imageserve/5a7deaa331358e4955ad09bf/416x416.jpg?background=000000&cropX1=48&cropX2=3744&cropY1=554&cropY2=4253,,Clement Fayat,France
2706,1362,1.8 BUSD,James,France,73,Male,"Sports  ==> Nascar, racing",United States,https:http://specials-images.forbesimg.com/imageserve/57e1991931358e16c589c119/416x416.jpg?background=000000&cropX1=43&cropX2=684&cropY1=26&cropY2=667,,James France,United States
7982,1363,1.8 BUSD,Senapathy,Gopalakrishnan,63,Male,Technology  ==> software services,India,https:http://specials-images.forbesimg.com/imageserve/57d890984bbe6f6781c4f0e2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=187&cropY2=931,,Senapathy Gopalakrishnan,India
9382,1364,1.8 BUSD,David,Harding,56,Male,Finance and Investments  ==> finance,United Kingdom,https://specials-images.forbesimg.com/imageserve/10117f3c94f373c3e8e50d6c913134b0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789,,David Harding,United Kingdom
4897,1365,1.8 BUSD,Stewart,Horejsi,80,Male,Finance and Investments  ==> Berkshire Hathaway,United States,https://specials-images.forbesimg.com/imageserve/10117f3c94f373c3e8e50d6c913134b0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789,,Stewart Horejsi,United States
5554,1366,1.8 BUSD,Huang,Huang,53,Male,Real Estate  ==> real estate,China,https://specials-images.forbesimg.com/imageserve/1a05b8986b646b2656b8072ac5fd5f8b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=35&cropY2=778,,Huang Qisen,China
8688,1367,1.8 BUSD,Hamilton,James,66,Male,Finance and Investments  ==> investments,United States,https://specials-images.forbesimg.com/imageserve/55fb11b8e4b0ffa7afe4b44a/416x416.jpg?background=000000&cropX1=130&cropX2=681&cropY1=32&cropY2=583,,Hamilton James,United States
9448,1368,1.8 BUSD,John,Kapoor,74,Male,Healthcare  ==> healthcare,United States,https://specials-images.forbesimg.com/imageserve/59dd31e4a7ea436b47b3ac5b/416x416.jpg?background=000000&cropX1=560&cropX2=1413&cropY1=249&cropY2=1101,,John Kapoor,United States
2557,1369,1.8 BUSD,William,Lauder,58,Male,Fashion & Retail  ==> Estee Lauder,United States,https://specials-images.forbesimg.com/imageserve/5a8eed28a7ea431690141aab/416x416.jpg?background=000000&cropX1=1469&cropX2=2378&cropY1=77&cropY2=987,,William Lauder,United States
5648,1370,1.8 BUSD,Li,Li,51,Male,Healthcare  ==> pharmaceuticals,China,https://specials-images.forbesimg.com/imageserve/5a8eed28a7ea431690141aab/416x416.jpg?background=000000&cropX1=1469&cropX2=2378&cropY1=77&cropY2=987,,Li Zongsong,China
8237,1371,1.8 BUSD,Willy,Michel,71,Not Available,Healthcare  ==> medical devices,Switzerland,https://specials-images.forbesimg.com/imageserve/58a294d64bbe6f0e5586bc76/416x416.jpg?background=000000&cropX1=68&cropX2=719&cropY1=5&cropY2=656,,Willy Michel,Switzerland
5637,1372,1.8 BUSD,Masahiro,Noda,79,Not Available,Technology  ==> software,Japan,https://specials-images.forbesimg.com/imageserve/551ad5f8e4b0ffa93fd2677a/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=11&cropY2=751,,Masahiro Noda,Japan
6135,1373,1.8 BUSD,Gregorio,Perez companc,82,Male,Energy  ==> oil & gas,Argentina,https://specials-images.forbesimg.com/imageserve/68eb763310eb2f3c9e1b3bfa79b160af/416x416.jpg?background=000000&cropX1=1&cropX2=372&cropY1=3&cropY2=374,,Gregorio Perez Companc,Argentina
5581,1374,1.8 BUSD,Linda,Pritzker,64,Female,"Service  ==> hotels, investments",United States,https://specials-images.forbesimg.com/imageserve/28dbf303ade0c2929ed7f04b8da8d7f4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744,,Linda Pritzker,United States
3163,1375,1.8 BUSD,Qin,Qin,50,Male,Media & Entertainment  ==> movie theaters,China,https://specials-images.forbesimg.com/imageserve/5a8dfa0f31358e4955adffe1/416x416.jpg?background=000000&cropX1=0&cropX2=2120&cropY1=318&cropY2=2438,,Qin Hui,China
6272,1376,1.8 BUSD,Matthias,Reinhart,58,Male,Finance and Investments  ==> finance,Switzerland,https://specials-images.forbesimg.com/imageserve/56ca031de4b062f6b59a2dd5/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791,,Matthias Reinhart,Switzerland
6169,1377,1.8 BUSD,Brian,Roberts,58,Male,Service  ==> Comcast,United States,https://specials-images.forbesimg.com/imageserve/5a8ed6584bbe6f2652f63496/416x416.jpg?background=000000&cropX1=1826&cropX2=2915&cropY1=107&cropY2=1196,,Brian Roberts,United States
3177,1378,1.8 BUSD,Alberto,Roemmers,91,Male,Healthcare  ==> pharmaceuticals,Argentina,https://specials-images.forbesimg.com/imageserve/589cbf23a7ea431f32192336/416x416.jpg?background=000000&cropX1=11&cropX2=673&cropY1=79&cropY2=741,,Alberto Roemmers,Argentina
8008,1379,1.8 BUSD,Gerald,Schwartz,76,Male,Finance and Investments  ==> finance,Canada,https://specials-images.forbesimg.com/imageserve/5a7bab08a7ea43169012f229/416x416.jpg?background=000000&cropX1=6&cropX2=2804&cropY1=789&cropY2=3589,,Gerald Schwartz,Canada
7709,1380,1.8 BUSD,Thaksin,Shinawatra,68,Male,Finance and Investments  ==> investments,Thailand,https://specials-images.forbesimg.com/imageserve/5ad8e23531358e4112b82f21/416x416.jpg?background=000000&cropX1=199&cropX2=1687&cropY1=89&cropY2=1577,,Thaksin Shinawatra,Thailand
8027,1381,1.8 BUSD,William,Stone,63,Male,Technology  ==> software,United States,https://specials-images.forbesimg.com/imageserve/56d0b77de4b0c144a7f65a94/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=68&cropY2=811,,William Stone,United States
7894,1382,1.8 BUSD,Petter,Stordalen,55,Not Available,Service  ==> hotels,Norway,https://specials-images.forbesimg.com/imageserve/5a7fdedda7ea43169013326a/416x416.jpg?background=000000&cropX1=57&cropX2=1924&cropY1=35&cropY2=1903,,Petter Stordalen,Norway
8537,1383,1.8 BUSD,Julia,Stoschek,43,Female,Automotive  ==> auto parts,Germany,https://specials-images.forbesimg.com/imageserve/5a7e1ae24bbe6f2652f52654/416x416.jpg?background=000000&cropX1=846&cropX2=4153&cropY1=0&cropY2=3305,,Julia Stoschek,Germany
4953,1384,1.8 BUSD,Maximilian,Stoschek,0,Male,Automotive  ==> auto parts,Germany,https://specials-images.forbesimg.com/imageserve/58a1e04c31358e1a35ab439d/416x416.jpg?background=000000&cropX1=45&cropX2=744&cropY1=24&cropY2=723,,Maximilian Stoschek,Germany
5913,1385,1.8 BUSD,Sun,Sun,68,Not Available,Manufacturing  ==> metals. coal,China,https://specials-images.forbesimg.com/imageserve/64f4574ad7b5505ab16f5d497d87e711/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=5&cropY2=746,,Sun Shoukuan,China
3650,1386,1.8 BUSD,Ba,Tran,58,Male,Automotive  ==> automotive,Vietnam,https://specials-images.forbesimg.com/imageserve/64f4574ad7b5505ab16f5d497d87e711/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=5&cropY2=746,,Ba Duong Tran,Vietnam
6186,1387,1.8 BUSD,Hamdi,Ulukaya,45,Male,Food and Beverage  ==> greek yogurt,Turkey,https://specials-images.forbesimg.com/imageserve/5a814997a7ea43169013423c/416x416.jpg?background=000000&cropX1=510&cropX2=2960&cropY1=0&cropY2=2449,,Hamdi Ulukaya,Turkey
6941,1388,1.8 BUSD,Wong,Wong,56,Not Available,Manufacturing  ==> building materials,China,https://specials-images.forbesimg.com/imageserve/561fbe7de4b0ffa7afe5e598/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=5&cropY2=749,,Wong Luen Hei,China
9239,1389,1.8 BUSD,Wu,Wu,48,Female,Healthcare  ==> pharmaceuticals,China,https://specials-images.forbesimg.com/imageserve/561fbe7de4b0ffa7afe5e598/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=5&cropY2=749,,Wu Yulan,China
4435,1390,1.8 BUSD,Xu,Xu,52,Male,Healthcare  ==> medical devices,China,https://specials-images.forbesimg.com/imageserve/5a8dfac04bbe6f2652f62cb1/416x416.jpg?background=000000&cropX1=727&cropX2=3713&cropY1=0&cropY2=2984,,Xu Hang,China
8707,1391,1.8 BUSD,Yang,Yang,67,Male,Real Estate  ==> real estate,China,https://specials-images.forbesimg.com/imageserve/5a8dfac04bbe6f2652f62cb1/416x416.jpg?background=000000&cropX1=727&cropX2=3713&cropY1=0&cropY2=2984,,Yang Erzhu,China
8371,1392,1.8 BUSD,Yao,Yao,53,Male,Food and Beverage  ==> beverages,China,https://specials-images.forbesimg.com/imageserve/5a8dfac04bbe6f2652f62cb1/416x416.jpg?background=000000&cropX1=727&cropX2=3713&cropY1=0&cropY2=2984,,Yao Kuizhang,China
1977,1393,1.8 BUSD,Sheng,Zhong,60,Male,Real Estate  ==> real estate,Singapore,https://specials-images.forbesimg.com/imageserve/5a80f6a2a7ea431690133ee7/416x416.jpg?background=000000&cropX1=1120&cropX2=4272&cropY1=7&cropY2=3159,,Sheng Jian Zhong,Singapore
6882,1394,1.7 BUSD,Marcel,Adams,97,Male,Real Estate  ==> real estate,Canada,https://specials-images.forbesimg.com/imageserve/8964ef9dd183045cdef3fd2512c9ed22/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,,Marcel Adams,Canada
2897,1395,1.7 BUSD,Herbert,Allen,78,Not Available,Finance and Investments  ==> investment banking,United States,https://specials-images.forbesimg.com/imageserve/56d0d6d0e4b0c144a7f65d76/416x416.jpg?background=000000&cropX1=34&cropX2=675&cropY1=15&cropY2=656,,"Herbert Allen, Jr.",United States
1455,1396,1.7 BUSD,Michael,Ashcroft,72,Male,Finance and Investments  ==> security,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a815e9d4bbe6f2652f547e7/416x416.jpg?background=000000&cropX1=309&cropX2=2749&cropY1=250&cropY2=2692,,Michael Ashcroft,United Kingdom
7989,1397,1.7 BUSD,Roman,Avdeev,50,Male,"Finance and Investments  ==> banking, development",Russia,https://specials-images.forbesimg.com/imageserve/5a80b12331358e4955ad2bcf/416x416.jpg?background=000000&cropX1=657&cropX2=2828&cropY1=92&cropY2=2265,,Roman Avdeev,Russia
1305,1398,1.7 BUSD,Emilio,Azcarraga jean,50,Male,Media & Entertainment  ==> TV broadcasting,Mexico,https://specials-images.forbesimg.com/imageserve/5a7fcc5131358e4955ad2206/416x416.jpg?background=000000&cropX1=2107&cropX2=3429&cropY1=218&cropY2=1540,,Emilio Azcarraga Jean,Mexico
6009,1399,1.7 BUSD,Sezai,Bacaksiz,68,Male,Diversified  ==> diversified,Turkey,https://specials-images.forbesimg.com/imageserve/5a70d3e631358e4955ac0a68/416x416.jpg?background=000000&cropX1=117&cropX2=1154&cropY1=325&cropY2=1362,,Sezai Bacaksiz,Turkey
7962,1400,1.7 BUSD,Lesley,Bamberger,53,Not Available,Real Estate  ==> real estate,Netherlands,https://specials-images.forbesimg.com/imageserve/58a380994bbe6f0e5586cf65/416x416.jpg?background=000000&cropX1=129&cropX2=712&cropY1=135&cropY2=718,,Lesley Bamberger,Netherlands
5216,1401,1.7 BUSD,Angela,Bennett,74,Female,Metals & Mining  ==> mining,Australia,https://specials-images.forbesimg.com/imageserve/5a7a3d3a4bbe6f2652f4d361/416x416.jpg?background=000000&cropX1=2&cropX2=276&cropY1=35&cropY2=309,,Angela Bennett,Australia
1522,1402,1.7 BUSD,Hubertus,Benteler,71,Not Available,Automotive  ==> auto parts,Germany,https://specials-images.forbesimg.com/imageserve/5a7e19374bbe6f2652f5263a/416x416.jpg?background=000000&cropX1=87&cropX2=892&cropY1=85&cropY2=891,,Hubertus Benteler,Germany
5654,1403,1.7 BUSD,Ludwig,Braun,27,Male,Healthcare  ==> medical technology,Germany,https://specials-images.forbesimg.com/imageserve/5a7e19374bbe6f2652f5263a/416x416.jpg?background=000000&cropX1=87&cropX2=892&cropY1=85&cropY2=891,,Ludwig Theodor Braun,Germany
1586,1404,1.7 BUSD,Nicola,Bulgari,77,Male,Fashion & Retail  ==> luxury goods,Italy,https://specials-images.forbesimg.com/imageserve/5a7f9bfda7ea431690132eda/416x416.jpg?background=000000&cropX1=445&cropX2=3907&cropY1=0&cropY2=3460,,Nicola Bulgari,Italy
8590,1405,1.7 BUSD,Paolo,Bulgari,80,Male,Fashion & Retail  ==> luxury goods,Italy,https://specials-images.forbesimg.com/imageserve/5a7f9ca631358e4955ad1e8d/416x416.jpg?background=000000&cropX1=3&cropX2=596&cropY1=32&cropY2=626,,Paolo Bulgari,Italy
1831,1406,1.7 BUSD,Chen,Chen,48,Male,Logistics  ==> package delivery,China,https://specials-images.forbesimg.com/imageserve/5a7bc3aaa7ea43169012f455/416x416.jpg?background=000000&cropX1=1668&cropX2=3076&cropY1=179&cropY2=1585,,Chen Dejun,China
9035,1407,1.7 BUSD,Tony,Chen,49,Male,Technology  ==> eletronics,Taiwan,https://specials-images.forbesimg.com/imageserve/ec4b88a6de9d44ddaed4ab1a28c09159/416x416.jpg?background=000000&cropX1=130&cropX2=626&cropY1=103&cropY2=599,,Tony Chen,Taiwan
4962,1408,1.7 BUSD,Chen,Chen,67,Not Available,Healthcare  ==> pharmaceuticals,China,https://specials-images.forbesimg.com/imageserve/5a7c85daa7ea43169013019b/416x416.jpg?background=000000&cropX1=527&cropX2=2418&cropY1=8&cropY2=1897,,Chen Xueli,China
9275,1409,1.7 BUSD,Luigi,Cremonini,79,Male,Food and Beverage  ==> meat processing,Italy,https://specials-images.forbesimg.com/imageserve/5a7f970831358e4955ad1e55/416x416.jpg?background=000000&cropX1=314&cropX2=1942&cropY1=61&cropY2=1691,,Luigi Cremonini,Italy
1181,1410,1.7 BUSD,Dominique,Desseigne,73,Male,Gambling & Casinos  ==> casinos,France,https://specials-images.forbesimg.com/imageserve/5a7dec5ba7ea431690131b3a/416x416.jpg?background=000000&cropX1=415&cropX2=3579&cropY1=14&cropY2=3179,,Dominique Desseigne,France
4849,1411,1.7 BUSD,Sefik,Dizdar,80,Male,Fashion & Retail  ==> fashion retail,Turkey,https://specials-images.forbesimg.com/imageserve/58b75117a7ea431f321a6fd6/416x416.jpg?background=000000&cropX1=11&cropX2=697&cropY1=73&cropY2=759,,Sefik Yilmaz Dizdar,Turkey
1951,1412,1.7 BUSD,Domenico,Dolce,59,Male,Fashion & Retail  ==> luxury goods,Italy,https://specials-images.forbesimg.com/imageserve/5a7f8c02a7ea431690132e66/416x416.jpg?background=000000&cropX1=244&cropX2=936&cropY1=11&cropY2=703,,Domenico Dolce,Italy
9381,1413,1.7 BUSD,Pavel,Durov,32,Not Available,Technology  ==> messaging app,Russia,https://specials-images.forbesimg.com/imageserve/5a80af71a7ea431690133b9d/416x416.jpg?background=000000&cropX1=926&cropX2=3212&cropY1=383&cropY2=2667,,Pavel Durov,Russia
4374,1414,1.7 BUSD,John,Farber,92,Male,Manufacturing  ==> chemicals,United States,https://specials-images.forbesimg.com/imageserve/5a80af71a7ea431690133b9d/416x416.jpg?background=000000&cropX1=926&cropX2=3212&cropY1=383&cropY2=2667,,John Farber,United States
7277,1415,1.7 BUSD,Robert,Fisher,64,Male,Service  ==> Gap,United States,https://specials-images.forbesimg.com/imageserve/5a8ee5d44bbe6f2652f636d5/416x416.jpg?background=000000&cropX1=560&cropX2=1285&cropY1=288&cropY2=1013,,Robert Fisher,United States
